;Rooms;Price;Distance;Bathroom;Car;Landsize;Lattitude;Longtitude;Propertycount
11942;5;835500.0;27.0;5.0;4.0;570.0;-38.03335;145.13212;2076.0
11943;4;1740000.0;17.9;2.0;2.0;721.0;-37.9641;145.06547;9758.0
11944;2;560000.0;17.9;1.0;2.0;182.0;-37.96718;145.07681000000005;9758.0
11945;2;751000.0;17.9;1.0;1.0;171.0;-37.96304;145.06421;9758.0
11946;5;976000.0;17.5;3.0;2.0;537.0;-37.93759;145.10028;2727.0
11947;4;1662500.0;3.6;2.0;0.0;191.0;-37.79274;144.99863;2954.0
11948;2;591000.0;3.6;1.0;1.0;0.0;-37.78791;145.00588;2954.0
11949;2;650000.0;6.7;1.0;1.0;149.0;-37.74945;144.96737;11204.0
11950;4;1400000.0;6.7;2.0;2.0;426.0;-37.74892;144.95758999999995;11204.0
11951;2;996000.0;6.7;1.0;1.0;476.0;-37.73883;144.95321;11204.0
11952;1;430000.0;6.7;1.0;1.0;103.0;-37.75287;144.97743;11204.0
11953;4;1011000.0;6.7;2.0;2.0;500.0;-37.72165;144.95853;3445.0
11954;3;770000.0;6.7;1.0;1.0;520.0;-37.73323;144.98228;3445.0
11955;3;830000.0;6.7;2.0;2.0;275.0;-37.73156;144.97087;3445.0
11956;3;455000.0;17.4;1.0;1.0;562.0;-37.66508;144.93506000000005;1124.0
11957;4;510000.0;20.6;2.0;1.0;336.0;-37.59392;144.89956;15510.0
11958;4;590000.0;20.6;2.0;2.0;512.0;-37.58505;144.93591999999995;15510.0
11959;3;390000.0;20.6;1.0;1.0;301.0;-37.58739;144.92619;15510.0
11960;4;500000.0;34.7;2.0;0.0;579.0;-38.07202;145.27369;6464.0
11961;2;1150000.0;23.0;1.0;2.0;1800.0;-37.79578;145.27461;11925.0
11962;3;745000.0;23.0;2.0;2.0;297.0;-37.79115;145.28337;11925.0
11963;3;928000.0;23.0;1.0;1.0;981.0;-37.78444;145.30267;11925.0
11964;4;1020000.0;23.0;2.0;2.0;560.0;-37.77791;145.26912;1705.0
11965;4;617000.0;24.7;3.0;2.0;279.0;-37.96769000000001;145.21732;8322.0
11966;3;1420000.0;12.4;1.0;2.0;721.0;-37.79244;145.12021;9028.0
11967;3;1120000.0;14.3;1.0;1.0;725.0;-37.79509;145.15591;10999.0
11968;6;1655000.0;14.3;3.0;2.0;692.0;-37.7746;145.15141;10999.0
11969;3;970000.0;14.3;2.0;2.0;283.0;-37.78177;145.15818000000004;10999.0
11970;4;1225000.0;14.3;2.0;2.0;511.0;-37.77746;145.17161000000004;10999.0
11971;3;1120000.0;14.3;2.0;2.0;253.0;-37.7626;145.17126000000005;10999.0
11972;3;1460000.0;14.3;1.0;2.0;660.0;-37.77859;145.15755;10999.0
11973;4;500000.0;25.9;2.0;2.0;550.0;-37.58279;145.12171999999995;7254.0
11974;4;531000.0;25.9;2.0;2.0;411.0;-37.6038;145.10958;7254.0
11975;3;508000.0;28.8;1.0;2.0;680.0;-37.99581;145.24098;3533.0
11976;3;450000.0;28.8;1.0;0.0;585.0;-37.99608;145.23587;3533.0
11977;4;3300000.0;8.9;2.0;3.0;1783.0;-37.76457;145.06555;1651.0
11978;4;700000.0;27.0;2.0;2.0;320.0;-38.03227;145.11758999999995;2546.0
11979;2;834500.0;7.2;1.0;2.0;538.0;-37.88295;145.00083;4898.0
11980;4;850000.0;18.0;2.0;2.0;688.0;-37.70338;145.1333;2346.0
11981;4;920000.0;18.0;3.0;2.0;1503.0;-37.70697;145.14105;2346.0
11982;5;850000.0;18.0;2.0;1.0;813.0;-37.7068;145.13232;2346.0
11983;2;930000.0;7.2;1.0;1.0;837.0;-37.87307;144.98635;8989.0
11984;2;720000.0;7.2;1.0;2.0;797.0;-37.87449;144.99059;8989.0
11985;3;1035000.0;7.2;2.0;2.0;0.0;-37.87472;144.98235;8989.0
11986;3;1820000.0;7.2;2.0;3.0;144.0;-37.88617;144.9833;8989.0
11987;2;710000.0;7.2;1.0;1.0;0.0;-37.88465;144.99177;8989.0
11988;2;715000.0;7.2;1.0;1.0;795.0;-37.88351;144.99202;8989.0
11989;2;655000.0;36.9;1.0;0.0;1000.0;-37.93064;145.4453;2259.0
11990;3;630000.0;28.5;2.0;2.0;581.0;-37.98418;145.27178;8443.0
11991;5;1015000.0;28.5;2.0;2.0;836.0;-37.98873;145.27019;8443.0
11992;3;676000.0;28.5;2.0;3.0;810.0;-37.98841;145.26001000000005;8443.0
11993;3;580000.0;28.5;1.0;8.0;665.0;-37.96837;145.25176000000005;8443.0
11994;4;658000.0;19.6;2.0;2.0;571.0;-37.63762;145.03538999999995;10926.0
11995;3;500000.0;19.6;2.0;2.0;321.0;-37.63169;145.03135;10926.0
11996;3;560000.0;19.6;2.0;1.0;390.0;-37.62882000000001;145.00978999999995;10926.0
11997;2;503000.0;19.6;2.0;2.0;214.0;-37.65151;145.02815;10926.0
11998;2;468000.0;7.5;1.0;1.0;0.0;-37.75465;144.9107;9264.0
11999;3;1002000.0;7.5;2.0;2.0;292.0;-37.74093;144.89279;9264.0
12000;3;1315000.0;7.5;3.0;1.0;226.0;-37.75485;144.9119;9264.0
12001;2;550000.0;7.5;1.0;1.0;1032.0;-37.7498;144.91228;9264.0
12002;3;1875000.0;7.5;1.0;2.0;828.0;-37.74473;144.90238;9264.0
12003;3;1800000.0;5.7;1.0;2.0;697.0;-37.77662;145.02288;2970.0
12004;3;661000.0;13.1;1.0;2.0;619.0;-37.71313;144.97248000000005;5070.0
12005;3;861000.0;24.8;2.0;1.0;720.0;-37.87768;145.25918;10788.0
12006;3;760000.0;24.8;1.0;3.0;984.0;-37.89766;145.29185;10788.0
12007;4;890000.0;24.8;2.0;2.0;659.0;-37.89508;145.27879;10788.0
12008;2;370000.0;5.1;1.0;1.0;0.0;-37.80474;144.9021;7570.0
12009;2;957000.0;5.1;1.0;0.0;148.0;-37.79462;144.89385;7570.0
12010;2;266000.0;38.0;1.0;1.0;0.0;-38.13275;145.13099;17055.0
12011;4;680000.0;38.0;2.0;3.0;767.0;-38.16147;145.14285;17055.0
12012;3;655000.0;38.0;2.0;1.0;680.0;-38.14016;145.13583;17055.0
12013;3;570000.0;36.9;1.0;4.0;632.0;-38.11984;145.16208999999995;2500.0
12014;4;945000.0;38.0;2.0;2.0;694.0;-38.16227;145.1208;7566.0
12015;2;450000.0;10.1;1.0;1.0;0.0;-37.88937;145.04038;2403.0
12016;4;1908000.0;7.3;1.0;1.0;702.0;-37.84914000000001;145.06421;10412.0
12017;2;955000.0;7.3;1.0;1.0;197.0;-37.85448;145.0485;10412.0
12018;4;1200000.0;16.7;2.0;2.0;660.0;-37.88927;145.18548;15321.0
12019;3;1130000.0;16.7;1.0;1.0;836.0;-37.89928;145.1474;15321.0
12020;3;820000.0;11.2;1.0;4.0;650.0;-37.70768;144.92586;8870.0
12021;3;760000.0;11.2;1.0;4.0;625.0;-37.69912;144.90996;8870.0
12022;3;680000.0;11.2;1.0;1.0;422.0;-37.70425;144.93164;8870.0
12023;3;629500.0;11.2;1.0;1.0;610.0;-37.69865;144.91733;8870.0
12024;3;900000.0;12.9;2.0;2.0;453.0;-37.70606;144.89412;1071.0
12025;4;770000.0;16.1;2.0;2.0;789.0;-37.69646;145.12163;8524.0
12026;4;887500.0;16.1;2.0;2.0;737.0;-37.68433;145.11018;8524.0
12027;4;900000.0;16.1;3.0;1.0;807.0;-37.70077;145.12743;8524.0
12028;3;860000.0;11.2;2.0;2.0;591.0;-37.71177;144.94781;2606.0
12029;2;580000.0;5.3;1.0;1.0;0.0;-37.83197;145.04306;11308.0
12030;2;840000.0;5.3;1.0;1.0;974.0;-37.81494;145.01744;11308.0
12031;3;1460000.0;5.3;1.0;1.0;259.0;-37.81628;145.02125;11308.0
12032;2;400000.0;6.2;1.0;1.0;0.0;-37.82465;145.05092;6482.0
12033;3;901000.0;21.3;2.0;2.0;678.0;-37.83637;145.24246000000005;3794.0
12034;3;835000.0;8.9;2.0;2.0;161.0;-37.74897;145.07023999999996;2890.0
12035;3;1257000.0;16.0;1.0;2.0;572.0;-37.9526;145.04207;4794.0
12036;3;1200000.0;16.0;1.0;2.0;269.0;-37.94775;145.02379;4794.0
12037;3;1030000.0;16.0;2.0;2.0;240.0;-37.9461;145.02432;4794.0
12038;3;1260000.0;16.0;1.0;0.0;642.0;-37.94691;145.04935;4794.0
12039;4;1200000.0;16.0;2.0;2.0;304.0;-37.94633;145.04947;4794.0
12040;2;1150000.0;16.0;1.0;2.0;591.0;-37.94763;145.02716999999996;4794.0
12041;3;485000.0;18.0;2.0;2.0;345.0;-37.70428;144.74705;5556.0
12042;4;618350.0;18.0;2.0;2.0;542.0;-37.68104;144.74608;5556.0
12043;3;540000.0;18.4;2.0;2.0;580.0;-37.87447;144.66771;13830.0
12044;3;990000.0;12.3;1.0;2.0;628.0;-37.90904000000001;145.10903000000005;768.0
12045;4;2250000.0;7.8;2.0;2.0;1011.0;-37.76231;145.05138;5549.0
12046;4;2530000.0;7.8;2.0;0.0;637.0;-37.77671;145.04005;5549.0
12047;3;620500.0;14.0;1.0;4.0;764.0;-37.68907;144.91459;851.0
12048;4;1475000.0;11.7;2.0;2.0;988.0;-37.75166;144.87552;5629.0
12049;3;750000.0;10.4;2.0;2.0;761.0;-37.72224;144.85738999999995;1119.0
12050;5;765000.0;10.4;3.0;4.0;650.0;-37.72285;144.86073000000005;1119.0
12051;2;445000.0;3.4;1.0;1.0;1775.0;-37.79818;144.92685;5263.0
12052;2;501000.0;3.4;1.0;1.0;3957.0;-37.79741;144.92614;5263.0
12053;3;1060000.0;3.4;1.0;0.0;190.0;-37.7956;144.92779;5263.0
12054;3;1405000.0;5.4;2.0;2.0;325.0;-37.81614;145.05056000000005;10331.0
12055;4;3015000.0;5.4;2.0;2.0;813.0;-37.80437;145.01725;10331.0
12056;3;1500000.0;7.3;2.0;2.0;446.0;-37.79589;145.05223;2671.0
12057;3;745000.0;25.2;1.0;4.0;540.0;-37.9884;145.15925;8459.0
12058;3;725000.0;25.2;2.0;4.0;553.0;-37.99432;145.16143;8459.0
12059;1;216000.0;6.4;1.0;1.0;0.0;-37.80893;144.87878;1808.0
12060;5;1070000.0;23.3;2.0;2.0;726.0;-37.88309;145.24917;2949.0
12061;3;375000.0;31.7;2.0;1.0;637.0;-37.66195;144.59785;3553.0
12062;2;444000.0;16.3;1.0;1.0;277.0;-37.66612;145.0008;8279.0
12063;3;544000.0;16.3;1.0;2.0;534.0;-37.67024;145.03644;8279.0
12064;3;580500.0;16.3;1.0;1.0;532.0;-37.66101;145.02568;8279.0
12065;4;710000.0;16.3;1.0;1.0;627.0;-37.66781;145.00926;8279.0
12066;3;700000.0;16.3;1.0;2.0;625.0;-37.67427;145.02961000000005;8279.0
12067;3;565500.0;41.0;2.0;2.0;361.0;-38.13673;145.21616;8743.0
12068;4;1129000.0;14.6;2.0;2.0;792.0;-37.72608;145.12115;1624.0
12069;3;670000.0;6.4;2.0;2.0;159.0;-37.78502;144.86733;3873.0
12070;4;821000.0;6.4;3.0;2.0;294.0;-37.78133;144.86768;3873.0
12071;3;360000.0;17.4;1.0;1.0;154.0;-37.64992;144.91883;4704.0
12072;3;510000.0;17.4;1.0;1.0;670.0;-37.65168;144.91868;4704.0
12073;2;565000.0;0.0;1.0;0.0;89.0;-37.80802;144.96168;17496.0
12074;2;540000.0;0.0;1.0;0.0;0.0;-37.81351;144.96908;17496.0
12075;3;300000.0;29.8;1.0;1.0;585.0;-37.71195;144.57235;4718.0
12076;3;385000.0;29.8;1.0;2.0;670.0;-37.70228;144.57688000000005;4718.0
12077;4;427500.0;31.7;1.0;2.0;865.0;-37.67396;144.55784;6065.0
12078;2;641000.0;20.0;1.0;1.0;0.0;-37.97836;145.07303000000005;6162.0
12079;3;668000.0;17.9;2.0;1.0;555.0;-37.6764;145.05085;10529.0
12080;3;650000.0;17.9;2.0;1.0;661.0;-37.66898;145.07209;10529.0
12081;2;490000.0;17.9;1.0;2.0;374.0;-37.6745;145.05491;10529.0
12082;4;800000.0;17.9;2.0;2.0;674.0;-37.65639;145.06518;10529.0
12083;5;955000.0;17.9;2.0;5.0;698.0;-37.66683;145.07751000000005;10529.0
12084;3;635000.0;17.9;1.0;2.0;528.0;-37.66726;145.05819;10529.0
12085;3;943000.0;10.2;1.0;1.0;248.0;-37.82335;145.11358;2079.0
12086;4;1400000.0;6.2;2.0;1.0;375.0;-37.76261;144.93249;6232.0
12087;3;1245000.0;6.2;1.0;0.0;234.0;-37.76321;144.91958;6232.0
12088;3;920000.0;14.3;2.0;2.0;230.0;-37.93793;145.04048;2555.0
12089;3;696000.0;26.5;1.0;2.0;886.0;-37.7753;145.31266000000005;8280.0
12090;2;600000.0;21.5;1.0;1.0;0.0;-38.00765;145.0935;3650.0
12091;3;1635000.0;14.2;1.0;2.0;720.0;-37.87735;145.13357;13366.0
12092;3;1406000.0;14.2;2.0;2.0;660.0;-37.86198;145.139;13366.0
12093;4;1640000.0;14.2;2.0;2.0;811.0;-37.85858;145.12053;13366.0
12094;3;9000000.0;18.8;1.0;1.0;744.0;-37.93168;145.16126;7113.0
12095;3;1001000.0;18.8;1.0;2.0;727.0;-37.9128;145.16152;7113.0
12096;4;1030000.0;18.8;2.0;2.0;492.0;-37.92299000000001;145.19156;7113.0
12097;2;540000.0;10.1;1.0;1.0;80.0;-37.89563;145.06992;4442.0
12098;2;910000.0;10.1;1.0;2.0;402.0;-37.89801;145.07103999999995;4442.0
12099;1;295000.0;10.1;1.0;1.0;0.0;-37.89022;145.07333;4442.0
12100;3;1965000.0;10.1;2.0;3.0;926.0;-37.88800000000001;145.07123;4442.0
12101;3;950000.0;6.2;2.0;2.0;211.0;-37.83712;144.86686;5498.0
12102;2;582000.0;6.2;1.0;1.0;963.0;-37.84212;144.88211;5498.0
12103;3;695000.0;22.7;1.0;1.0;671.0;-37.962;145.18035;11806.0
12104;3;681000.0;1.8;1.0;1.0;1843.0;-37.79773;144.94611;6821.0
12105;2;1803000.0;1.8;2.0;0.0;119.0;-37.80304;144.95614;6821.0
12106;2;950000.0;5.3;1.0;0.0;114.0;-37.78024;144.99289;11364.0
12107;3;1610000.0;5.3;1.0;4.0;693.0;-37.76433;145.00813;11364.0
12108;4;1515000.0;5.3;1.0;2.0;318.0;-37.7631;144.99884;11364.0
12109;2;725000.0;15.4;1.0;2.0;848.0;-37.82577;145.17896000000005;4973.0
12110;3;813000.0;15.4;2.0;2.0;266.0;-37.82923;145.1744;4973.0
12111;2;545000.0;11.2;1.0;1.0;0.0;-37.71652;144.92268;2651.0
12112;4;1300000.0;11.2;2.0;2.0;866.0;-37.71979;144.92341000000005;2651.0
12113;4;1260000.0;11.2;2.0;2.0;656.0;-37.71652;144.91211;2651.0
12114;4;921000.0;11.2;1.0;4.0;550.0;-37.7204;144.9143;2651.0
12115;3;1250000.0;15.5;1.0;2.0;680.0;-37.9123;145.09736999999996;3692.0
12116;3;840000.0;15.5;1.0;4.0;601.0;-37.93869;145.08441000000005;3692.0
12117;5;1350000.0;21.5;2.0;2.0;653.0;-37.99336;145.08953;5087.0
12118;2;541000.0;8.5;1.0;1.0;133.0;-37.72136;144.92932;7485.0
12119;2;565000.0;8.5;1.0;2.0;189.0;-37.73199;144.93395;7485.0
12120;3;840000.0;8.5;1.0;1.0;438.0;-37.71962;144.94756;7485.0
12121;3;940000.0;8.5;1.0;1.0;559.0;-37.7327;144.92966;7485.0
12122;4;620000.0;14.7;2.0;2.0;448.0;-37.91269000000001;144.73946;15542.0
12123;4;801000.0;14.7;2.0;2.0;628.0;-37.90622000000001;144.74946;15542.0
12124;2;1722500.0;3.5;1.0;0.0;101.0;-37.83446;144.94021;8648.0
12125;3;2730000.0;3.5;1.0;1.0;324.0;-37.83789;144.93833999999995;8648.0
12126;3;1030000.0;3.5;1.0;0.0;130.0;-37.83424;144.94572;8648.0
12127;2;520000.0;4.6;2.0;1.0;1111.0;-37.84968;144.99389;7717.0
12128;4;1485000.0;8.4;1.0;2.0;509.0;-37.74684;144.9933;14577.0
12129;7;1350000.0;8.4;3.0;4.0;530.0;-37.73526;144.99508;14577.0
12130;3;905000.0;8.4;1.0;1.0;473.0;-37.73379;144.99053999999995;14577.0
12131;3;1045000.0;8.4;1.0;2.0;520.0;-37.75371;145.01963999999995;14577.0
12132;4;905000.0;12.0;1.0;2.0;870.0;-37.70433;145.02068;21650.0
12133;2;875000.0;12.0;1.0;2.0;519.0;-37.73019;145.01712;21650.0
12134;3;670000.0;12.0;2.0;1.0;536.0;-37.69505;144.98126000000005;21650.0
12135;3;605000.0;12.0;1.0;1.0;540.0;-37.69372;144.98058;21650.0
12136;2;672000.0;12.0;1.0;1.0;243.0;-37.71045;145.0018;21650.0
12137;2;660000.0;2.4;1.0;1.0;4422.0;-37.82009;145.0038;14949.0
12138;3;1310000.0;2.4;1.0;1.0;209.0;-37.81179;145.00351;14949.0
12139;2;666000.0;2.4;1.0;1.0;0.0;-37.8211;144.99896;14949.0
12140;1;330000.0;2.4;1.0;1.0;0.0;-37.81317;145.00834;14949.0
12141;2;927000.0;2.4;1.0;2.0;0.0;-37.83305;144.99745;14949.0
12142;2;575500.0;2.4;1.0;1.0;0.0;-37.82328;144.99203;14949.0
12143;3;1400000.0;21.3;2.0;4.0;941.0;-37.81289;145.24213;4407.0
12144;5;850000.0;19.9;3.0;2.0;651.0;-37.79682;145.21731;3619.0
12145;4;1005000.0;19.9;2.0;2.0;785.0;-37.79465;145.2244;3619.0
12146;2;558500.0;7.2;1.0;1.0;1453.0;-37.87827;144.99752;821.0
12147;3;393200.0;20.6;1.0;1.0;400.0;-37.62464;144.9345;5833.0
12148;3;460000.0;20.6;2.0;3.0;266.0;-37.63544;144.93274;5833.0
12149;3;490000.0;20.6;2.0;2.0;400.0;-37.62584;144.92506;5833.0
12150;4;1660000.0;15.2;2.0;2.0;390.0;-37.96;145.02068;4497.0
12151;4;1235000.0;15.2;2.0;2.0;404.0;-37.95882;145.02138;4497.0
12152;4;590000.0;15.5;2.0;2.0;531.0;-37.87896;144.75473;1793.0
12153;4;870000.0;35.4;2.0;2.0;771.0;-38.10052;145.13397;8077.0
12154;4;880000.0;35.4;2.0;2.0;535.0;-38.09683;145.12981000000005;8077.0
12155;1;312000.0;11.0;1.0;0.0;0.0;-37.86007;144.84578;852.0
12156;2;945000.0;5.1;1.0;1.0;126.0;-37.80473;144.89095;2417.0
12157;3;730000.0;6.2;2.0;2.0;340.0;-37.83172;144.86683;984.0
12158;3;2200000.0;1.9;2.0;1.0;195.0;-37.83381;144.96287;5943.0
12159;2;980000.0;1.9;1.0;0.0;64.0;-37.83326;144.95463999999996;5943.0
12160;4;561000.0;20.5;2.0;1.0;229.0;-37.62614;145.06723;7969.0
12161;4;612000.0;20.5;2.0;2.0;617.0;-37.65621;145.0939;7969.0
12162;3;690000.0;20.5;2.0;4.0;806.0;-37.65498;145.08712;7969.0
12163;2;1090000.0;2.7;2.0;2.0;17200.0;-37.83613;144.99661;14887.0
12164;2;570000.0;2.7;1.0;1.0;0.0;-37.84679000000001;145.00206;14887.0
12165;1;555000.0;2.7;1.0;1.0;0.0;-37.83631;145.00181;14887.0
12166;2;732000.0;0.7;1.0;0.0;3901.0;-37.82618;144.96891000000005;8400.0
12167;1;481000.0;5.0;1.0;1.0;0.0;-37.85984000000001;144.9867;13240.0
12168;2;600000.0;5.0;1.0;1.0;0.0;-37.85911;144.97899999999996;13240.0
12169;2;360000.0;31.7;1.0;1.0;143.0;-37.57063;144.70693;14092.0
12170;4;597000.0;31.7;2.0;4.0;939.0;-37.57816;144.73431000000005;14092.0
12171;3;475000.0;31.7;1.0;4.0;754.0;-37.58442;144.75565;14092.0
12172;3;495000.0;31.7;2.0;2.0;563.0;-37.57499;144.75329;14092.0
12173;3;695000.0;10.5;1.0;0.0;694.0;-37.78871;144.81368999999995;6763.0
12174;3;760000.0;10.5;1.0;2.0;1143.0;-37.79135;144.79948000000005;6763.0
12175;3;583500.0;10.5;1.0;1.0;672.0;-37.80118;144.80996000000005;6763.0
12176;3;1050000.0;10.2;2.0;2.0;0.0;-37.83358;145.09884;5457.0
12177;3;585000.0;18.0;2.0;2.0;662.0;-37.70525;144.75699;3640.0
12178;3;685000.0;15.5;1.0;2.0;678.0;-37.70892;144.80087;5336.0
12179;3;693000.0;15.5;2.0;3.0;723.0;-37.70458;144.79505;5336.0
12180;3;1245000.0;12.4;2.0;2.0;779.0;-37.76311;145.10494;5420.0
12181;6;2000000.0;12.4;3.0;2.0;1054.0;-37.77404;145.11703;5420.0
12182;3;867000.0;15.3;1.0;3.0;819.0;-37.67908;145.02095;7955.0
12183;2;407000.0;15.3;1.0;1.0;140.0;-37.68199;145.01744;7955.0
12184;3;590500.0;15.3;1.0;1.0;585.0;-37.67681;145.00323;7955.0
12185;3;1000000.0;7.0;2.0;2.0;333.0;-37.75884;145.00264;8870.0
12186;3;891000.0;7.0;2.0;2.0;199.0;-37.75948;144.99615;8870.0
12187;3;615500.0;12.9;2.0;1.0;238.0;-37.70322;144.88236;3296.0
12188;2;300000.0;12.9;1.0;1.0;0.0;-37.69815;144.88019;3296.0
12189;4;908000.0;14.7;2.0;1.0;815.0;-37.84839;145.24191000000005;5424.0
12190;4;850000.0;14.7;2.0;3.0;785.0;-37.85297;145.23815;5424.0
12191;4;1200000.0;14.7;2.0;3.0;741.0;-37.85636;145.23684;5424.0
12192;5;1310000.0;14.7;3.0;2.0;818.0;-37.87846;145.24212;7082.0
12193;4;930000.0;14.7;2.0;2.0;639.0;-37.8789;145.24262;7082.0
12194;2;686000.0;14.5;1.0;1.0;169.0;-37.71607;145.07884;2329.0
12195;4;755000.0;14.5;1.0;2.0;613.0;-37.7002;145.08434;1442.0
12196;2;678000.0;14.7;1.0;1.0;487.0;-37.90379;144.66165;16166.0
12197;4;645000.0;14.7;2.0;2.0;555.0;-37.89359;144.66911000000005;16166.0
12198;4;482500.0;14.7;2.0;0.0;533.0;-37.89337;144.64003;16166.0
12199;3;394000.0;14.7;2.0;4.0;287.0;-37.87895;144.6707;16166.0
12200;3;597000.0;14.7;1.0;1.0;672.0;-37.89402000000001;144.66276000000005;16166.0
12201;4;1300000.0;6.4;2.0;2.0;588.0;-37.79458;144.87271;5058.0
12202;4;821000.0;16.5;3.0;2.0;544.0;-37.67841;144.87923999999995;2474.0
12203;3;635000.0;16.5;2.0;1.0;691.0;-37.68026;144.88468;2474.0
12204;5;1095000.0;16.7;2.0;2.0;629.0;-37.91636;145.17581;7392.0
12205;3;601000.0;35.5;2.0;1.0;972.0;-37.51232;145.13282;2170.0
12206;3;1050000.0;6.8;1.0;0.0;179.0;-37.86558;144.90474;6380.0
12207;1;385000.0;6.8;1.0;1.0;0.0;-37.85588;144.89936;6380.0
12208;3;1285000.0;6.8;1.0;0.0;296.0;-37.86335;144.89487;6380.0
12209;2;560000.0;4.6;1.0;1.0;0.0;-37.85581;144.99025;4380.0
12210;3;525300.0;25.5;2.0;2.0;400.0;-37.61387;145.0385;2940.0
12211;2;750000.0;6.3;1.0;2.0;269.0;-37.81649;144.86731;6543.0
12212;6;2450000.0;6.3;3.0;2.0;1087.0;-37.81038;144.89389;6543.0
12213;4;1436000.0;7.5;3.0;3.0;511.0;-37.75788;144.90487;1543.0
12214;5;905000.0;10.5;2.0;3.0;732.0;-37.78345;144.82295;2185.0
12215;4;1680000.0;5.7;3.0;2.0;720.0;-37.77928;145.02993;2211.0
12216;3;913000.0;11.0;2.0;3.0;530.0;-37.8614;144.81931;5301.0
12217;3;590000.0;15.5;1.0;2.0;459.0;-37.87063;144.77632;7630.0
12218;3;1070000.0;9.4;1.0;3.0;693.0;-37.83511;144.84905;5132.0
12219;4;5100000.0;6.3;2.0;2.0;761.0;-37.85249;145.02091;4836.0
12220;2;820000.0;6.3;1.0;1.0;1501.0;-37.8528;145.02684;4836.0
12221;3;985000.0;4.3;1.0;2.0;245.0;-37.77215;144.91144;6567.0
12222;2;600000.0;6.4;1.0;1.0;2283.0;-37.87078;144.99898000000005;2952.0
12223;3;1785000.0;9.7;2.0;3.0;683.0;-37.80273;145.08392;7809.0
12224;4;2650000.0;9.7;2.0;2.0;996.0;-37.7883;145.07805;7809.0
12225;5;1951000.0;9.7;3.0;3.0;711.0;-37.79066;145.09004;7809.0
12226;5;1950000.0;9.7;3.0;2.0;743.0;-37.80235;145.09311;7809.0
12227;3;824000.0;23.2;1.0;2.0;725.0;-37.85063;145.25802;5030.0
12228;4;1216000.0;13.8;1.0;2.0;583.0;-37.93206;145.07929;10969.0
12229;2;1575000.0;13.8;1.0;5.0;587.0;-37.91567;145.05357;10969.0
12230;3;1470000.0;13.8;2.0;2.0;616.0;-37.91506;145.07121;10969.0
12231;4;975000.0;35.2;3.0;2.0;675.0;-38.06508;145.35416999999995;17093.0
12232;4;1950000.0;17.3;3.0;2.0;665.0;-37.97359;145.01883999999995;2866.0
12233;3;1160000.0;13.4;2.0;1.0;583.0;-37.80347;145.1427;2867.0
12234;4;1375000.0;13.4;1.0;3.0;757.0;-37.80815;145.15441;2867.0
12235;3;1320000.0;13.4;2.0;4.0;798.0;-37.80752;145.14878000000004;2867.0
12236;3;2831000.0;10.9;1.0;3.0;1100.0;-37.8164;145.12964;4605.0
12237;2;1820000.0;10.9;1.0;2.0;701.0;-37.82756;145.11897;4605.0
12238;2;610000.0;16.1;1.0;1.0;180.0;-37.70924;145.11412;1390.0
12239;5;5500000.0;10.5;5.0;2.0;830.0;-37.89544;145.00279;10579.0
12240;4;2515000.0;10.3;2.0;2.0;583.0;-37.90953;145.0155;6938.0
12241;2;817500.0;10.3;1.0;1.0;111.0;-37.92416;145.00658;6938.0
12242;3;1590000.0;10.3;2.0;3.0;594.0;-37.91166;145.02265;6938.0
12243;3;1775000.0;10.3;1.0;1.0;602.0;-37.92066;145.01629;6938.0
12244;3;673000.0;14.0;1.0;1.0;659.0;-37.69404;144.91763999999995;4294.0
12245;3;1200000.0;5.2;2.0;1.0;249.0;-37.77394;144.96317;11918.0
12246;2;800000.0;5.2;1.0;0.0;140.0;-37.76806;144.9598;11918.0
12247;2;1023000.0;4.0;1.0;2.0;154.0;-37.77221;144.97537;5533.0
12248;3;680000.0;12.1;1.0;2.0;532.0;-37.69669;145.04515;10175.0
12249;3;814000.0;12.1;1.0;2.0;542.0;-37.70861;145.05691000000004;10175.0
12250;3;715000.0;12.1;1.0;1.0;541.0;-37.70603;145.05423000000005;10175.0
12251;3;657500.0;14.8;2.0;2.0;631.0;-37.75225;144.7552;1607.0
12252;3;930000.0;14.7;2.0;2.0;369.0;-37.85793;145.13925;4048.0
12253;4;4060000.0;7.7;3.0;2.0;947.0;-37.84457;145.06218;8920.0
12254;2;692500.0;7.7;1.0;1.0;145.0;-37.84197;145.09374;8920.0
12255;2;1520000.0;3.5;1.0;1.0;193.0;-37.78406;144.97494;3106.0
12256;4;1609000.0;8.4;2.0;2.0;664.0;-37.88376;145.04476;608.0
12257;3;1295000.0;17.9;2.0;2.0;657.0;-37.95499;145.06775;9758.0
12258;2;575000.0;17.5;1.0;2.0;914.0;-37.93524;145.1306;4734.0
12259;3;1436000.0;3.6;2.0;2.0;123.0;-37.78888;145.00036;2954.0
12260;4;1055000.0;6.7;1.0;1.0;560.0;-37.74192;144.95096999999996;11204.0
12261;4;1080000.0;6.7;1.0;1.0;452.0;-37.75089000000001;144.94833;11204.0
12262;3;1210000.0;6.7;1.0;4.0;460.0;-37.74513;144.95458;11204.0
12263;2;631000.0;6.7;2.0;1.0;1965.0;-37.73615;144.97455;11204.0
12264;4;926000.0;6.7;1.0;5.0;565.0;-37.72525;144.96583;3445.0
12265;3;457000.0;17.4;1.0;2.0;551.0;-37.65532;144.93393;1124.0
